,address,location,latitude,longtitude,type
259,제주특별자치도 제주시 애월읍 상귀리 241-2,경찰서관사,33.474905,126.4122391,clean
260,제주특별자치도 제주시 애월읍 하소로163,수산리사무소 옆,33.4669663,126.3933044,clean
261,제주특별자치도 제주시 애월읍 하소로136(수산리531-3도),하소로136도로,33.4695247,126.3942662,clean
262,제주특별자치도 제주시 애월읍 엄수로165(공솔빌라앞),엄수로165,33.4687542,126.3898399,clean
263,제주특별자치도 제주시 애월읍 신성감귤선과장 측변,엄수로103,33.4687253,126.3841575,clean
264,제주특별자치도 제주시 애월읍 예원로103 고운돌업체옆 공터,상귀리 1572-2,33.4604354,126.3982447,clean
265,제주특별자치도 제주시 애월읍 번대동길 62,수산리 673-1,126.390695,33.4734886,clean
266,제주특별자치도 제주시 애월읍 소길버스승차대 앞,장전리 1638-2,33.4413018,126.3791764,clean
267,제주특별자치도 제주시 애월읍 소길운동장 위쪽 삼거리,소길리 793-3 도로,33.4346431,126.3794615,clean
268,제주특별자치도 제주시 애월읍 장전리453-2,성덕슈퍼옆(장전4길입구),33.450733,126.388327,clean
269,제주특별자치도 제주시 애월읍 장전리386-1 대,장전보건소(하소로353) 북측,33.451264,126.390944,clean
270,제주특별자치도 제주시 애월읍 장전4길14 사거리,장전리465-1,33.449664,126.388233,clean
271,제주특별자치도 제주시 애월읍 유수암리 1897앞,보건소(유수암평화길14-2)맞은편,33.441132,126.402547,clean
272,제주특별자치도 제주시 애월읍 유수암리 1042-16,경로당옆,33.4232823,126.4052429,clean
273,제주특별자치도 제주시 애월읍 유수암리 2017-1앞,광상로 310 동측도로,33.44319,126.400657,clean
274,제주특별자치도 제주시 애월읍 유수암리 2580-4,거문덕이,33.42949,126.396797,clean
275,제주특별자치도 제주시 애월읍 고성6길 4 부근,위치확인필요,33.458224,126.41532,clean
276,제주특별자치도 제주시 애월읍 고성3길 10 부근,농산물간이집하장 앞,33.458977,126.414148,clean
277,제주특별자치도 제주시 애월읍 광상로 115 입구 맞은편,솔베이지펜션 맞은편,33.446644,126.417589,clean
278,제주특별자치도 제주시 애월읍 고성휴먼시아 103동 옆,고성리 1449-1,33.465395,126.411052,clean
279,제주특별자치도 제주시 애월읍 고성리 133-9전,리사무소 앞,33.434952,126.425617,clean
280,제주특별자치도 제주시 애월읍 고성남길 101,원광요양원 내,33.4286795,126.4307172,clean
281,제주특별자치도 제주시 애월읍 광령리 2807-3,UTS골프빌리지 앞,33.462254,126.444807,clean
282,제주특별자치도 제주시 애월읍 광령북7길 71,광령초원빌라 앞,33.465402,126.43764,clean
283,제주특별자치도 제주시 애월읍 광령리 산 24,광령리 산 24,33.454543,126.439205,clean
284,제주특별자치도 제주시 애월읍 광령8길 33,광령8길 33 앞,33.458,126.440012,clean
285,제주특별자치도 제주시 애월읍 광령4길  28,광령초등학교 후문,33.459156,126.436053,clean
286,제주특별자치도 제주시 애월읍 광성로 277,광령한마음새마을금고 주차장,33.460685,126.436468,clean
287,제주특별자치도 제주시 애월읍 광령5길 18,광령5길 18번지 앞,33.462171,126.435722,clean
288,제주특별자치도 제주시 애월읍 광령7길 13 옆,광령7길 13 옆,33.462056,126.438276,clean
289,제주특별자치도 제주시 애월읍 광령리 1276-2,순두물 옆,33.460823,126.440054,clean
290,제주특별자치도 제주시 애월읍 광령리 3067-1,광령2리사무소,33.449003,126.429518,clean
291,제주특별자치도 제주시 애월읍 광령리 2812,올해해오름펜션,33.4490888,126.4295656,clean
292,제주특별자치도 제주시 애월읍 광령평화3길18옆,한라주유소옆,33.4471602,126.433258,clean
293,제주특별자치도 제주시 애월읍 광령리 2615,관광대체육관옆,33.446236,126.433497,clean
294,제주특별자치도 제주시 애월읍 광령리 2498-1,유정연립,33.451389,126.43289,clean
295,제주특별자치도 제주시 애월읍 광령평화7길 20 앞,버섯마을,126.437265,33.4521614,clean
296,제주특별자치도 제주시 애월읍 광령자종길1(리사무소옆),광령리 3798-16,33.4639398,126.4232881,clean
297,제주특별자치도 제주시 애월읍 광령자종길16 청년회사무실 앞,광령리 3803-2,33.4649968,126.424023,clean
298,제주특별자치도 제주시 애월읍 광령자종길54,광령리 3778-4,33.4667528,126.4220905,clean
299,제주특별자치도 제주시 구좌읍 김녕리 497-4,김녕성세기해변 주차장,33.556639,126.758906,clean
300,제주특별자치도 제주시 구좌읍 만장굴길 122(김녕리 산 16),김녕미로공원 내부,33.53597,126.772169,clean
301,제주특별자치도 제주시 구좌읍 만장굴길 182,만장굴주차장,33.529039,126.772307,clean
302,제주특별자치도 제주시 구좌읍 김녕로 21길 12(김녕리 1223-5),김녕어울림센터 앞,33.556412,126.755677,clean
303,제주특별자치도 제주시 구좌읍 김녕로18길 19-1(김녕리 1145-79), 구좌읍 김녕로18길 19-1(김녕리,33.554039,126.755347,clean
304,제주특별자치도 제주시 구좌읍 김녕로17길 36(김녕리 1267-3),세기알좀녀쉼터 옆,33.558362,126.75473,clean
305,제주특별자치도 제주시 구좌읍 김녕로17길 15,김녕어촌계창고 앞,33.556473,126.753471,clean
306,제주특별자치도 제주시 구좌읍 김녕로 141(김녕리1497-1),임풍해장국앞,33.555388,126.753148,clean
307,제주특별자치도 제주시 구좌읍 김녕리1457(김녕로 1길 87), 구좌읍 김녕리1457(김녕로 1길 ,33.557295,126.752555,clean
308,제주특별자치도 제주시 구좌읍 김녕리1466-1(김녕로 19길 32), 구좌읍 김녕리1466-1(김녕로 1,33.556582,126.752551,clean
309,제주특별자치도 제주시 구좌읍 김녕리 1754,김녕중 동쪽(도로변위치),33.553055,126.752113,clean
310,제주특별자치도 제주시 구좌읍 김녕로 118-20(김녕리 1726-2),김녕중학교 안,33.552135,126.750505,clean
311,제주특별자치도 제주시 구좌읍 김녕로 118(김녕리 1697-4),동부보건소 앞,33.554739,126.750707,clean
312,제주특별자치도 제주시 구좌읍 김녕로 11길 14-1,김녕초등학교 뒤,33.555557,126.749954,clean
313,제주특별자치도 제주시 구좌읍 해맞이해안로 200(김녕리 9-2),"한국에너지기술연구원
제주글로벌연구센터 내부",33.564371,126.772603,clean
314,제주특별자치도 제주시 구좌읍 김녕로9길 7,김녕어촌계로 들어가는길,33.554666,126.748855,clean
315,제주특별자치도 제주시 구좌읍 김녕로93(김녕리 2216),영월갈비 옆,33.554393,126.748115,clean
316,제주특별자치도 제주시 구좌읍 일주동로 2045(김녕리 1811),김녕리 사무소뒤,33.551681,126.74893,clean
317,제주특별자치도 제주시 구좌읍 김녕로 8길 14(김녕리 1795-1),김녕경노당,33.553249,126.748632,clean
318,제주특별자치도 제주시 구좌읍 김녕리 3678,영배이용원 앞,33.555862,126.74773,clean
319,제주특별자치도 제주시 구좌읍 김녕항3길 7(김녕리 3686),김녕서운타운앞,33.556215,126.747118,clean
320,제주특별자치도 제주시 구좌읍 김녕리 3722번지 앞,운동기구앞,33.557102,126.747398,clean
321,제주특별자치도 제주시 구좌읍 김녕항3길 12-29(김녕리 3994), 구좌읍 김녕항3길 12-29(김녕리,33.557566,126.747232,clean
322,제주특별자치도 제주시 구좌읍 김녕항1길 32,혼디어울렁,33.557766,126.744367,clean
323,제주특별자치도 제주시 구좌읍 김녕항1길 50-13,해양경비안전센터,33.55817,126.740336,clean
324,제주특별자치도 제주시 구좌읍 김녕리 3959 맞은편,김녕리 백련사 맞은편,33.555261,126.74412,clean
325,제주특별자치도 제주시 구좌읍 김녕리 497-6,구좌체육관 주차장,33.553559,126.744601,clean
326,제주특별자치도 제주시 구좌읍 김녕리 3100,빨간풍차펜션 앞,33.54842,126.742776,clean
327,제주특별자치도 제주시 구좌읍 구좌해안로 229-16,김녕요트투어,33.558094,126.737417,clean
328,제주특별자치도 제주시 구좌읍 김녕리 4402,선유어린이집,33.555551,126.735223,clean
329,제주특별자치도 제주시 구좌읍 일주동로 1853(김녕리 5974),피노&키오,33.55618,126.729668,clean
330,제주특별자치도 제주시 구좌읍 동김길 150,소망요양원,33.547313,126.731774,clean
331,제주특별자치도 제주시 구좌읍 김녕리 5552(동김길 162-20),윈드스톤비치 펜션,33.545875,126.731655,clean
332,제주특별자치도 제주시 구좌읍 김녕로1길75 오른쪽, 구좌읍 김녕로1길75 오른쪽,126.751249,33.5578048,clean
333,제주특별자치도 제주시 구좌읍 월덕로 522(덕천리 311),덕천교회,33.50463,126.771902,clean
334,제주특별자치도 제주시 구좌읍 덕평로 365,덕천마을회관 앞,33.502064,126.771421,clean
335,제주특별자치도 제주시 구좌읍 동백로 458(덕천리 766),한울랜드,33.49651,126.751019,clean
336,제주특별자치도 제주시 구좌읍 덕평로 77(덕천리 1033),효미농원앞,33.487748,126.749406,clean
337,제주특별자치도 제주시 구좌읍 덕평로 31,상덕천,33.48494,126.747739,clean
338,제주특별자치도 제주시 구좌읍 덕천리 1181(덕평로 12),상덕천버스정거장옆,33.483553,126.746478,clean
339,제주특별자치도 제주시 구좌읍 중산간동로 1921(덕천리 산 11),"제주글램핑, 자체적설치",33.481371,126.751836,clean
340,제주특별자치도 제주시 구좌읍 동복로 5,해녀식당 옆,33.553344,126.706827,clean
341,제주특별자치도 제주시 구좌읍 동복로 34,해녀촌식당 앞,33.55332,126.709669,clean
342,제주특별자치도 제주시 구좌읍 동복로 75-8,동복리 75-8 좌측,33.553688,126.714149,clean
343,제주특별자치도 제주시 구좌읍 동복리1379,동동게스트하우스옆,33.553138,126.71478,clean
344,제주특별자치도 제주시 구좌읍 구좌해안로 32,해녀잠수촌식당 옆,33.555149,126.719058,clean
345,제주특별자치도 제주시 구좌읍 일주동로 1724,꼬뜨도르호텔,33.552263,126.716486,clean
346,제주특별자치도 제주시 구좌읍 동복남4길 3,취락구조(동산아래),33.551394,126.712853,clean
347,제주특별자치도 제주시 구좌읍 동복남2길 19-2,취락구조(동산위),33.549792,126.709304,clean
348,제주특별자치도 제주시 구좌읍 일주동로 1626,메이더호텔 뒤편,33.552007,126.706345,clean
349,제주특별자치도 제주시 구좌읍 상도로 3(상도리 334-4), 구좌읍 상도로 3(상도리 334-4,33.514348,126.865997,clean
350,제주특별자치도 제주시 구좌읍 세종로 201(하도리 산76),125전경대 앞,33.50713,126.877225,clean
351,제주특별자치도 제주시 구좌읍 상하도길 34, 구좌읍 상하도길 34,33.516175,126.867448,clean
352,제주특별자치도 제주시 구좌읍 상하도길 46앞, 구좌읍 상하도길 46앞,33.51647,126.868445,clean
353,제주특별자치도 제주시 구좌읍 상도리 471-18(구좌로 128-7), 구좌읍 상도리 471-18(구좌로 ,33.520996,126.864748,clean
354,제주특별자치도 제주시 구좌읍 상도리 471-40(해녀박물관길 26),해녀박물관내에,33.523303,126.862887,clean
355,제주특별자치도 제주시 구좌읍 세종로 36(세화리 98), 구좌읍 세종로 36(세화리 98),33.515862,126.864077,clean
356,제주특별자치도 제주시 구좌읍 세화리 1561-6,구좌읍사무소 옆,33.522611,126.852555,clean
357,제주특별자치도 제주시 구좌읍 일주동로 3132(세화리 1198),세화중학교 안,33.521797,126.854023,clean
358,제주특별자치도 제주시 구좌읍 일주동로 3132(세화리 1198-1),동녁도서관 안,33.520961,126.854917,clean
359,제주특별자치도 제주시 구좌읍 충렬로 14 (세화리 1216-2),전향동복지회관 앞,33.519321,126.855598,clean
360,제주특별자치도 제주시 구좌읍 세화남길 25(세화리 875-3), 구좌읍 세화남길 25(세화리 875,33.517663,126.857219,clean
361,제주특별자치도 제주시 구좌읍 세송로 17,합전동복지회관 주차장,33.516578,126.860158,clean
362,제주특별자치도 제주시 구좌읍 세화합전1길 19 남측, 구좌읍 세화합전1길 19 남측,33.514592,126.860731,clean
363,제주특별자치도 제주시 구좌읍 세화리 1510-1,신영식품 근처,126.856104,33.5257675,clean
364,제주특별자치도 제주시 구좌읍 구좌로 116 앞,해녀박물관,33.521113,126.862908,clean
365,제주특별자치도 제주시 구좌읍 세화리 1381-2(해맞이해안로 1465),미엘드세화 맞은편,33.524729,126.861852,clean
366,제주특별자치도 제주시 구좌읍 세화11길 22,세화리 통항동회관 앞,33.52312,126.86108,clean
367,제주특별자치도 제주시 구좌읍 세화 14길 6,영주카센터 근처,33.52071,126.860517,clean
368,제주특별자치도 제주시 구좌읍 세화 12길 12-1,구좌보건지소 앞골목,33.520044,126.85955,clean
369,제주특별자치도 제주시 구좌읍 세화 10길 5-1, 구좌읍 세화 10길 5-1,33.520547,126.85834,clean
370,제주특별자치도 제주시 구좌읍 세화 8길 10 앞, 구좌읍 세화 8길 10 앞,33.521549,126.857401,clean
371,제주특별자치도 제주시 구좌읍 세화 7길 12,"세화초등학교 후문
(훈일카센터 건너편)",33.523235,126.858876,clean
372,제주특별자치도 제주시 구좌읍 세화4길 12,세화리 미리내빌 앞,33.522451,126.855503,clean
373,제주특별자치도 제주시 구좌읍 구좌로 26-8,만천탕 앞,33.522864,126.854437,clean
374,제주특별자치도 제주시 구좌읍 세화리 1477-3,쇼디치 카페 옆,33.524722,126.85947,clean
375,제주특별자치도 제주시 구좌읍 세화1길 12,천하일미 맞은편,33.524518,126.854475,clean
376,제주특별자치도 제주시 구좌읍 세화리 1491-3,상하이반점 골목 주차장 인근,33.524219,126.856568,clean
377,제주특별자치도 제주시 구좌읍 세화3길 18,주차장,33.524822,126.85586,clean
378,제주특별자치도 제주시 구좌읍 세화리1500-6(해맞이해안로 1412),바다회국수 옆(세화오일장인근),33.52575,126.857863,clean
